CustomerID,Freq,SaleAmount,ElapsedDays,Freg_log,SaleAmount_log,ElapsedDays_log,ClusterLabel
13473,21,422.64,61,3.091042453358316,6.048884037975468,4.127134385045092,3
13474,62,226.83999999999997,237,4.143134726391533,5.428643628223611,5.472270673671475,0
13475,86,1431.7800000000009,192,4.465908118654584,7.267371891966779,5.262690188904886,2
13476,58,1238.4699999999998,179,4.07753744390572,7.122439147874555,5.19295685089021,2
13477,79,1454.579999999999,38,4.382026634673881,7.283159725605136,3.6635616461296463,2
13479,15,300.95,201,2.772588722239781,5.71026144075391,5.308267697401205,0
13481,109,1804.5599999999993,46,4.700480365792417,7.498626071957096,3.8501476017100584,2
13482,11,184.64,233,2.4849066497880004,5.223809314372975,5.455321115357702,0
13483,10,140.34000000000003,66,2.3978952727983707,4.951168335262708,4.204692619390966,0
13484,8,313.79999999999995,242,2.1972245773362196,5.751937516543248,5.493061443340548,0
13485,23,454.24,234,3.1780538303479458,6.120824752413689,5.459585514144159,0
13486,69,1122.4099999999999,79,4.248495242049359,7.024123981607583,4.382026634673881,2
13487,34,575.4000000000001,58,3.5553480614894135,6.356801864125367,4.07753744390572,2
13488,422,8968.309999999996,18,6.0473721790462776,9.101564029017187,2.9444389791664403,1
13489,14,449.52,106,2.70805020110221,6.110402471179496,4.672828834461906,0
13491,86,1215.82,52,4.465908118654584,7.103996177364903,3.970291913552122,2
13492,50,1269.8400000000006,137,3.9318256327243257,7.147433378135437,4.927253685157205,2
13493,8,618.63,276,2.1972245773362196,6.429122525704993,5.6240175061873385,0
13494,18,316.26,312,2.9444389791664403,5.759721626980309,5.746203190540153,0
13495,48,2044.8699999999997,8,3.8918202981106265,7.623578405880983,2.1972245773362196,1
13496,35,653.3299999999999,11,3.58351893845611,6.483611811351871,2.4849066497880004,3
13497,19,348.04999999999995,283,2.995732273553991,5.85521517841641,5.648974238161206,0
13499,42,1159.11,18,3.7612001156935624,7.056270107190766,2.9444389791664403,3
13500,65,1166.7700000000002,24,4.189654742026425,7.062851226189096,3.2188758248682006,2
13501,52,1340.3199999999997,289,3.970291913552122,7.201409482704206,5.66988092298052,2
13502,18,292.0,17,2.9444389791664403,5.680172609017068,2.8903717578961645,3
13503,17,216.84999999999997,72,2.8903717578961645,5.3838067525634505,4.290459441148391,0
13504,22,295.93,65,3.1354942159291497,5.693496420787701,4.189654742026425,0
13505,215,4393.629999999999,73,5.375278407684165,8.388138619999735,4.30406509320417,2
13506,26,458.52000000000004,317,3.295836866004329,6.130182466419805,5.762051382780177,0
13507,162,2479.159999999999,4,5.093750200806762,7.816078353206984,1.6094379124341003,1
13508,12,110.97,244,2.5649493574615367,4.718230978272105,5.501258210544727,0
13509,44,979.7200000000001,9,3.8066624897703196,6.888286995786739,2.302585092994046,3
13510,115,1791.5599999999984,2,4.7535901911063645,7.4914000447169204,1.0986122886681098,1
13512,15,251.20999999999998,261,2.772588722239781,5.530262073815315,5.568344503761097,0
13513,10,205.09999999999997,127,2.3978952727983707,5.328361487896413,4.852030263919617,0
13514,4,152.20000000000002,74,1.6094379124341003,5.031744257306491,4.31748811353631,0
13515,59,891.1200000000002,73,4.0943445622221,6.793600652679757,4.30406509320417,2
13516,44,1389.4100000000003,22,3.8066624897703196,7.2373539466601775,3.1354942159291497,2
13517,141,2128.42,60,4.955827057601261,7.663604921153483,4.110873864173311,2
13518,36,627.16,86,3.6109179126442243,6.442794911088096,4.465908118654584,2
13519,8,122.75,79,2.1972245773362196,4.8182634014487995,4.382026634673881,0
13520,93,3624.349999999999,59,4.543294782270004,8.195706114352095,4.0943445622221,2
13521,418,1071.7299999999998,2,6.037870919922137,6.977962080025035,1.0986122886681098,1
13522,5,125.80000000000001,31,1.791759469228055,4.842611042003125,3.4657359027997265,0
13523,172,3964.8800000000006,34,5.153291594497779,8.285483051435902,3.5553480614894135,1
13524,27,680.1800000000001,41,3.332204510175204,6.523826588404497,3.7376696182833684,3
13525,6,628.78,15,1.9459101490553132,6.445370552049637,2.772588722239781,3
13527,217,2242.36,34,5.384495062789089,7.7157300209728215,3.5553480614894135,1
13529,15,307.76,79,2.772588722239781,5.732564276081653,4.382026634673881,0
13531,22,483.8000000000001,206,3.1354942159291497,6.183736434755105,5.332718793265369,0
13532,66,210.30999999999983,34,4.204692619390966,5.353326249578835,3.5553480614894135,3
13533,75,269.09000000000015,183,4.330733340286331,5.598755236788496,5.214935757608986,2
13534,296,5870.080000000015,3,5.6937321388027,8.677793882270109,1.3862943611198906,1
13536,178,3444.3899999999985,2,5.187385805840755,8.144792384587438,1.0986122886681098,1
13538,25,1280.85,44,3.258096538021482,7.156059625954846,3.8066624897703196,2
13539,37,631.3400000000001,86,3.6375861597263857,6.449427224173901,4.465908118654584,2
13544,78,276.06,40,4.3694478524670215,5.624234089229733,3.713572066704308,3
13546,97,621.0899999999999,13,4.584967478670572,6.433084776805697,2.6390573296152584,3
13548,123,678.16,97,4.820281565605037,6.520856740447811,4.584967478670572,2
13549,51,918.1999999999998,26,3.9512437185814275,6.823503726534546,3.295836866004329,3
13551,4,91.80000000000001,320,1.6094379124341003,4.530446639792155,5.771441123130016,0
13552,109,3740.070000000001,67,4.700480365792417,8.227126945747532,4.219507705176107,2
13555,135,4098.880000000003,74,4.912654885736052,8.318712983971393,4.31748811353631,2
13557,34,584.0600000000001,29,3.5553480614894135,6.371714406075083,3.4011973816621555,3
13558,169,594.5199999999999,6,5.135798437050262,6.389434973453886,1.9459101490553132,1
13560,32,171.42000000000004,8,3.4965075614664802,5.149933360781779,2.1972245773362196,3
13561,14,141.86,216,2.70805020110221,4.961865129726826,5.37989735354046,0
13562,82,1799.3299999999988,82,4.418840607796598,7.495725260414087,4.418840607796598,2
13563,49,777.5300000000001,85,3.912023005428146,6.657407526177046,4.454347296253507,2
13564,81,1724.6700000000005,145,4.406719247264253,7.453370659852556,4.983606621708336,2
13565,38,240.22000000000006,20,3.6635616461296463,5.485709380155097,3.044522437723423,3
13566,169,856.8399999999998,41,5.135798437050262,6.75441760191189,3.7376696182833684,2
13568,43,187.05000000000004,174,3.784189633918261,5.2367078849163455,5.1647859739235145,0
13569,79,338.61999999999995,18,4.382026634673881,5.827827345518155,2.9444389791664403,3
13570,27,239.49000000000004,244,3.332204510175204,5.482678508639762,5.501258210544727,0
13571,340,2088.94,13,5.831882477283517,7.644890636412799,2.6390573296152584,1
13572,33,1384.25,206,3.5263605246161616,7.233635907747459,5.332718793265369,2
13573,25,290.25,51,3.258096538021482,5.674182004879911,3.9512437185814275,3
13575,46,732.0699999999997,24,3.8501476017100584,6.597241195280627,3.2188758248682006,3
13576,126,6717.340000000001,11,4.844187086458591,8.812596379192264,2.4849066497880004,1
13577,83,1687.5999999999988,26,4.430816798843313,7.431655062235399,3.295836866004329,2
13579,23,467.03999999999996,15,3.1780538303479458,6.148553762350757,2.772588722239781,3
13581,10,117.99999999999999,310,2.3978952727983707,4.77912349311153,5.739792912179234,0
13583,53,781.0300000000002,156,3.9889840465642745,6.6618931029808195,5.056245805348308,2
13584,24,142.40000000000003,307,3.2188758248682006,4.9656379281655205,5.730099782973574,0
13587,8,712.4,64,2.1972245773362196,6.570042272924791,4.174387269895637,0
13588,174,2478.949999999998,16,5.1647859739235145,7.815993677665463,2.833213344056216,1
13589,21,379.65000000000003,15,3.091042453358316,5.941880317752221,2.772588722239781,3
13590,87,1981.9199999999994,12,4.477336814478207,7.592325784791223,2.5649493574615367,1
13591,58,1117.1300000000003,65,4.07753744390572,7.019412926024925,4.189654742026425,2
13592,16,247.95999999999995,36,2.833213344056216,5.5172922409900265,3.6109179126442243,3
13593,127,2011.8800000000006,109,4.852030263919617,7.607321811344266,4.700480365792417,2
13594,26,396.96999999999997,53,3.295836866004329,5.986376625559036,3.9889840465642745,3
13596,146,664.1099999999999,6,4.990432586778736,6.499952440510379,1.9459101490553132,1
13598,35,160.04000000000008,48,3.58351893845611,5.081652781331536,3.8918202981106265,3
13599,246,5149.919999999998,2,5.5093883366279774,8.546930618480117,1.0986122886681098,1
13600,19,219.51999999999998,313,2.995732273553991,5.395988393721483,5.749392985908253,0
13601,99,693.3200000000002,46,4.605170185988092,6.54293294933599,3.8501476017100584,2
13602,23,428.88999999999993,65,3.1780538303479458,6.063529362008149,4.189654742026425,0
13603,27,164.34,27,3.332204510175204,5.108003959824529,3.332204510175204,3
13606,40,276.74999999999994,30,3.713572066704308,5.6267214285197396,3.4339872044851463,3
13607,97,675.5099999999996,41,4.584967478670572,6.516947229467592,3.7376696182833684,2
13610,215,1082.3300000000004,13,5.375278407684165,6.987794909727863,2.6390573296152584,1
13611,72,1154.4000000000003,90,4.290459441148391,7.052201883347165,4.51085950651685,2
13614,195,1585.460000000001,25,5.278114659230517,7.369260397972974,3.258096538021482,1
13615,23,417.6900000000001,319,3.1780538303479458,6.037130789291114,5.768320995793772,0
13617,44,544.18,41,3.8066624897703196,6.301116015363744,3.7376696182833684,3
13618,13,177.34000000000003,174,2.6390573296152584,5.183691840706733,5.1647859739235145,0
13621,19,213.85,117,2.995732273553991,5.3699401102210045,4.770684624465665,0
13623,78,727.7400000000001,31,4.3694478524670215,6.591317015443623,3.4657359027997265,2
13626,19,257.22999999999996,253,2.995732273553991,5.5538506606638975,5.537334267018537,0
13627,92,1638.4700000000003,60,4.532599493153256,7.402128297855623,4.110873864173311,2
13629,59,7792.36,24,4.0943445622221,8.961027368080067,3.2188758248682006,1
13630,71,2031.7800000000002,6,4.276666119016055,7.617159593311352,1.9459101490553132,1
13631,11,3070.42,100,2.4849066497880004,8.029895274358873,4.61512051684126,2
13632,145,2118.9300000000003,25,4.983606621708336,7.659138348252999,3.258096538021482,1
13634,186,1547.3600000000004,34,5.231108616854587,7.3449515852517555,3.5553480614894135,2
13635,62,1071.0300000000002,68,4.143134726391533,6.977309326313799,4.23410650459726,2
13636,63,949.1199999999999,37,4.1588830833596715,6.856588292406893,3.6375861597263857,2
13637,99,804.2999999999998,53,4.605170185988092,6.691214878801499,3.9889840465642745,2
13638,8,122.64000000000001,16,2.1972245773362196,4.817374117263916,2.833213344056216,3
13639,40,1033.3400000000001,75,3.713572066704308,6.941518821134943,4.330733340286331,2
13642,57,312.28,216,4.060443010546419,5.7470973593421455,5.37989735354046,0
13643,28,519.44,32,3.367295829986474,6.254674607635275,3.4965075614664802,3
13644,146,2624.260000000001,17,4.990432586778736,7.87293521773988,2.8903717578961645,1
13645,5,252.1,121,1.791759469228055,5.533784667551078,4.804021044733257,0
13647,78,1648.1200000000001,10,4.3694478524670215,7.4079970912884825,2.3978952727983707,1
13649,23,346.6000000000001,257,3.1780538303479458,5.851052393391237,5.552959584921617,0
13650,96,1836.34,17,4.574710978503383,7.516074152465826,2.8903717578961645,1
13651,6,94.2,36,1.9459101490553132,4.55597994179732,3.6109179126442243,0
13652,63,1095.08,46,4.1588830833596715,6.999495457544853,3.8501476017100584,2
13654,166,2707.329999999999,44,5.117993812416755,7.90408748775984,3.8066624897703196,2
13655,56,932.9700000000004,115,4.04305126783455,6.839444317798641,4.7535901911063645,2
13656,49,379.65000000000003,165,3.912023005428146,5.941880317752221,5.111987788356544,2
13657,16,382.13999999999993,11,2.833213344056216,5.9484004576369545,2.4849066497880004,3
13658,108,2639.1700000000037,10,4.6913478822291435,7.8785985880065565,2.3978952727983707,1
13659,103,1563.0000000000007,206,4.6443908991413725,7.355001921105257,5.332718793265369,2
13662,52,881.2600000000001,86,3.970291913552122,6.782486797146853,4.465908118654584,2
13663,13,189.47,180,2.6390573296152584,5.249494701850468,5.198497031265826,0
13666,12,84.65000000000002,61,2.5649493574615367,4.450269224770129,4.127134385045092,0
13667,83,299.04999999999984,150,4.430816798843313,5.703949127435521,5.017279836814924,2
13668,463,6309.829999999985,3,6.139884552226255,8.750022484127465,1.3862943611198906,1
13669,9,218.55,51,2.302585092994046,5.391579997007726,3.9512437185814275,0
13670,25,349.70000000000016,76,3.258096538021482,5.859931157146133,4.343805421853684,0
13672,6,186.39,302,1.9459101490553132,5.233192006587575,5.713732805509369,0
13673,60,387.43999999999994,19,4.110873864173311,5.962138717726154,2.995732273553991,3
13675,25,486.82000000000005,152,3.258096538021482,6.189946485351331,5.030437921392435,0
13678,16,232.60000000000005,152,2.833213344056216,5.453610250954072,5.030437921392435,0
13680,194,3719.1200000000013,2,5.272999558563747,8.221511204811428,1.0986122886681098,1
13681,57,827.83,18,4.060443010546419,6.720015067761323,2.9444389791664403,3
13682,3,59.5,188,1.3862943611198906,4.102643365036796,5.241747015059643,0
13684,29,65.13000000000001,286,3.4011973816621555,4.191622501686571,5.659482215759621,0
13685,39,3119.4400000000014,3,3.6888794541139363,8.045729296501372,1.3862943611198906,1
13686,8,72.0,183,2.1972245773362196,4.290459441148391,5.214935757608986,0
13689,6,910.0,64,1.9459101490553132,6.814542897259958,4.174387269895637,0
13690,9,172.25,60,2.302585092994046,5.1547356380700124,4.110873864173311,0
13692,53,1488.3200000000004,25,3.9889840465642745,7.30607491892943,3.258096538021482,2
13694,568,65039.620000000024,4,6.343880434126331,11.082767276771584,1.6094379124341003,1
13695,90,2504.1299999999987,32,4.51085950651685,7.826095908379988,3.4965075614664802,2
13697,12,151.3,39,2.5649493574615367,5.025852259901116,3.6888794541139363,0
13699,14,308.58,156,2.70805020110221,5.735216540145731,5.056245805348308,0
13700,194,2248.6299999999997,27,5.272999558563747,7.718521037231551,3.332204510175204,1
13703,1,99.5,319,0.6931471805599453,4.61015772749913,5.768320995793772,0
13704,134,2308.0599999999986,6,4.90527477843843,7.744595794291894,1.9459101490553132,1
13705,28,711.8600000000001,8,3.367295829986474,6.569285047698251,2.1972245773362196,3
13706,20,330.78999999999996,303,3.044522437723423,5.8045022386644325,5.717027701406222,0
13707,48,806.4100000000004,268,3.8918202981106265,6.693831593776871,5.594711379601839,2
13708,49,285.3299999999999,272,3.912023005428146,5.657144991804844,5.60947179518496,0
13709,335,6307.650000000004,4,5.817111159963204,8.74967698652825,1.6094379124341003,1
13710,8,180.48000000000002,32,2.1972245773362196,5.201145454795763,3.4965075614664802,3
13711,13,252.06000000000003,219,2.6390573296152584,5.5336266147611175,5.393627546352362,0
13712,10,228.83999999999997,247,2.3978952727983707,5.437383414671034,5.5134287461649825,0
13715,104,1077.3899999999999,282,4.653960350157523,6.983224467118015,5.645446897643238,2
13716,21,138.28,270,3.091042453358316,4.936486295459933,5.602118820879701,0
13717,102,1445.0100000000002,33,4.634728988229636,7.276563318324119,3.5263605246161616,2
13718,12,306.55,247,2.5649493574615367,5.728637675654378,5.5134287461649825,0
13719,60,1041.68,16,4.110873864173311,6.949549600639115,2.833213344056216,3
13720,43,799.8999999999999,117,3.784189633918261,6.685736095329636,4.770684624465665,2
13721,28,524.14,37,3.367295829986474,6.263664893709055,3.6375861597263857,3
13722,85,2375.4100000000008,132,4.454347296253507,7.773346224518517,4.890349128221754,2
13723,6,199.85000000000002,218,1.9459101490553132,5.302558360805292,5.389071729816501,0
13725,104,1980.5600000000004,50,4.653960350157523,7.5916396922628975,3.9318256327243257,2
13726,42,1079.6600000000003,39,3.7612001156935624,6.985327244577022,3.6888794541139363,2
13727,20,333.4800000000001,29,3.044522437723423,5.81257708704831,3.4011973816621555,3
13728,63,1016.1399999999999,37,4.1588830833596715,6.924750046357999,3.6375861597263857,2
13730,43,752.5999999999998,136,3.784189633918261,6.624861723262153,4.919980925828125,2
13731,38,610.5899999999999,220,3.6635616461296463,6.416062123365316,5.3981627015177525,2
13732,33,491.86,29,3.5263605246161616,6.200225158054739,3.4011973816621555,3
13735,195,2883.5399999999977,25,5.278114659230517,7.96712072082215,3.258096538021482,1
13736,190,729.7999999999998,6,5.25227342804663,6.594139824503851,1.9459101490553132,1
13737,30,339.59999999999997,201,3.4339872044851463,5.830708768228588,5.308267697401205,0
13739,3,216.9,19,1.3862943611198906,5.384036241950574,2.995732273553991,3
13740,23,350.75,241,3.1780538303479458,5.862920695994498,5.488937726156687,0
13741,34,668.43,72,3.5553480614894135,6.506426604026369,4.290459441148391,2
13742,313,3107.870000000001,17,5.749392985908253,8.04201459509639,2.8903717578961645,1
13743,41,1341.5999999999997,3,3.7376696182833684,7.202363311504651,1.3862943611198906,3
13744,63,1080.52,96,4.1588830833596715,6.9861227380561495,4.574710978503383,2
13745,25,300.03999999999996,163,3.258096538021482,5.707243146285181,5.099866427824199,0
13747,1,79.6,374,0.6931471805599453,4.389498649512583,5.926926025970411,0
13748,28,948.2499999999998,96,3.367295829986474,6.855672199111911,4.574710978503383,2
13750,24,1647.2599999999998,54,3.2188758248682006,7.407475465015805,4.007333185232471,2
13751,9,296.24999999999994,289,2.302585092994046,5.694573535570891,5.66988092298052,0
13752,75,1175.38,125,4.330733340286331,7.07019720551526,4.836281906951478,2
13753,35,741.26,288,3.58351893845611,6.609699586102796,5.666426688112432,2
13754,12,282.6,152,2.5649493574615367,5.647564794657972,5.030437921392435,0
13755,321,2108.0600000000013,4,5.7745515455444085,7.65399762957623,1.6094379124341003,1
13756,142,5189.519999999995,3,4.962844630259907,8.554589163819209,1.3862943611198906,1
13758,117,3190.550000000001,12,4.770684624465665,8.068261971187837,2.5649493574615367,1
13759,25,659.41,34,3.258096538021482,6.492860854269306,3.5553480614894135,3
13760,57,286.78999999999996,55,4.060443010546419,5.662231047497966,4.02535169073515,3
13761,70,1070.65,51,4.2626798770413155,6.976954795783142,3.9512437185814275,2
13762,7,306.72,219,2.0794415416798357,5.729190278590734,5.393627546352362,0
13763,15,1714.9599999999998,64,2.772588722239781,7.447727969752915,4.174387269895637,2
13764,207,1519.42,71,5.337538079701318,7.3267418914616185,4.276666119016055,2
13767,368,17220.360000000008,3,5.910796644040527,9.753905752795767,1.3862943611198906,1
13769,135,2796.5099999999993,3,4.912654885736052,7.936485014799888,1.3862943611198906,1
13771,119,2634.450000000001,65,4.787491742782046,7.8768092243831775,4.189654742026425,2
13772,173,1122.6299999999999,34,5.159055299214529,7.024319794766853,3.5553480614894135,2
13774,22,344.99999999999994,82,3.1354942159291497,5.846438775057724,4.418840607796598,0
13777,197,25977.15999999998,1,5.288267030694535,10.165011464005925,0.6931471805599453,1
13778,9,178.7,104,2.302585092994046,5.191288793789513,4.653960350157523,0
13780,57,360.01,8,4.060443010546419,5.888905658780245,2.1972245773362196,3
13781,17,127.84000000000002,251,2.8903717578961645,4.858571324462998,5.529429087511423,0
13782,113,908.8599999999992,13,4.736198448394496,6.813290741521516,2.6390573296152584,1
13784,31,2462.7899999999995,10,3.4657359027997265,7.809456093748633,2.3978952727983707,3
13786,7,230.4,368,2.0794415416798357,5.444147814759576,5.910796644040527,0
13787,31,309.04,76,3.4657359027997265,5.736701321413311,4.343805421853684,0
13790,45,348.79999999999995,5,3.828641396489095,5.857361562584502,1.791759469228055,3
13791,11,1516.0,128,2.4849066497880004,7.324489979348532,4.859812404361672,2
13792,13,195.54999999999995,67,2.6390573296152584,5.280916851867869,4.219507705176107,0
13798,349,37153.84999999998,2,5.857933154483459,10.522849593441716,1.0986122886681098,1
13799,39,688.8600000000002,117,3.6888794541139363,6.536488678453885,4.770684624465665,2
13800,33,558.3199999999997,310,3.5263605246161616,6.326721760172649,5.739792912179234,0
13801,23,324.79999999999995,67,3.1780538303479458,5.786283696167945,4.219507705176107,0
13802,60,4599.420000000001,139,4.110873864173311,8.433902882657025,4.941642422609304,2
13803,17,277.07000000000005,256,2.8903717578961645,5.627872880555851,5.54907608489522,0
13804,135,2588.3900000000003,31,4.912654885736052,7.859177605718581,3.4657359027997265,1
13805,13,924.5999999999999,53,2.6390573296152584,6.830442175879467,3.9889840465642745,3
13806,10,256.38,64,2.3978952727983707,5.550553592065519,4.174387269895637,0
13807,7,112.6,368,2.0794415416798357,4.732683506287051,5.910796644040527,0
13808,76,1747.66,6,4.343805421853684,7.466605059322925,1.9459101490553132,1
13809,12,155.05,306,2.5649493574615367,5.0501764687167885,5.726847747587197,0
13810,35,1499.01,29,3.58351893845611,7.313227053734746,3.4011973816621555,2
13811,13,814.5,184,2.6390573296152584,6.703801422061068,5.220355825078324,0
13812,36,538.9999999999999,43,3.6109179126442243,6.2915691395583195,3.784189633918261,3
13813,69,1366.8599999999994,40,4.248495242049359,7.221002753764197,3.713572066704308,2
13814,57,1579.1200000000001,93,4.060443010546419,7.365256072504094,4.543294782270004,2
13815,176,4027.3599999999983,23,5.176149732573829,8.301114624224144,3.1780538303479458,1
13816,28,571.6700000000001,24,3.367295829986474,6.3503096345809205,3.2188758248682006,3
13817,24,382.9799999999999,30,3.2188758248682006,5.950590467898009,3.4339872044851463,3
13819,36,1140.35,302,3.6109179126442243,7.039967051290641,5.713732805509369,2
13821,59,385.64,145,4.0943445622221,5.957494027536828,4.983606621708336,2
13822,96,632.0000000000001,6,4.574710978503383,6.450470422144177,1.9459101490553132,3
13823,40,957.6600000000001,19,3.713572066704308,6.865536476045727,2.995732273553991,3
13824,46,1698.9399999999998,33,3.8501476017100584,7.438348235303808,3.5263605246161616,2
13826,10,189.5,177,2.3978952727983707,5.249652194566756,5.181783550292085,0
13827,92,409.7999999999998,58,4.532599493153256,6.018106478054403,4.07753744390572,2
13828,15,209.49000000000004,23,2.772588722239781,5.349438146055751,3.1780538303479458,3
13831,72,2198.45,17,4.290459441148391,7.695962608091198,2.8903717578961645,1
13832,3,52.199999999999996,20,1.3862943611198906,3.9740583963475986,3.044522437723423,0
13833,28,383.8499999999999,160,3.367295829986474,5.9528536479803265,5.081404364984463,0
13835,55,834.57,26,4.02535169073515,6.728114126692287,3.295836866004329,3
13837,18,266.59000000000003,212,2.9444389791664403,5.589455958348054,5.3612921657094255,0
13838,165,674.8199999999998,6,5.111987788356544,6.515926768396881,1.9459101490553132,1
13841,1,85.0,253,0.6931471805599453,4.454347296253507,5.537334267018537,0
13842,206,3385.619999999999,59,5.332718793265369,8.127587652841866,4.0943445622221,2
13844,20,361.62,12,3.044522437723423,5.893355453997663,2.5649493574615367,3
13845,9,312.98,65,2.302585092994046,5.749329289612172,4.189654742026425,0
13846,55,865.0600000000005,25,4.02535169073515,6.763954190227071,3.258096538021482,3
13848,5,1255.0,93,1.791759469228055,7.135687347028144,4.543294782270004,0
13849,101,1537.95,52,4.624972813284271,7.338855644682132,3.970291913552122,2
13850,93,1595.4799999999996,130,4.543294782270004,7.375556484672672,4.875197323201151,2
13851,81,2651.46,96,4.406719247264253,7.883242790261331,4.574710978503383,2
13853,23,1090.14,58,3.1780538303479458,6.994978300240205,4.07753744390572,2
13854,110,8109.5199999999995,9,4.709530201312334,9.000917263426343,2.302585092994046,1
13856,14,388.5,169,2.70805020110221,5.964863865310803,5.135798437050262,0
13858,11,216.16999999999996,58,2.4849066497880004,5.38068045697316,4.07753744390572,0
13859,28,201.16,327,3.367295829986474,5.309059463079938,5.793013608384144,0
13860,76,1245.9000000000003,2,4.343805421853684,7.1284157500025405,1.0986122886681098,1
13862,139,2209.360000000001,19,4.941642422609304,7.7009106771733,2.995732273553991,1
13863,20,305.78000000000003,248,3.044522437723423,5.726130878319963,5.517452896464707,0
13865,30,501.56,59,3.4339872044851463,6.219715035790337,4.0943445622221,2
13866,7,145.67,75,2.0794415416798357,4.988185165258664,4.330733340286331,0
13867,60,1005.0900000000001,32,4.110873864173311,6.913826809878765,3.4965075614664802,2
13868,33,3192.54,8,3.5263605246161616,8.068885298365506,2.1972245773362196,1
13869,304,3083.6500000000037,124,5.720311776607412,8.034193477715297,4.8283137373023015,2
13870,115,2770.9400000000005,3,4.7535901911063645,7.927302715053892,1.3862943611198906,1
13871,336,6403.250000000004,23,5.820082930352362,8.764717111455825,3.1780538303479458,1
13873,23,389.6,120,3.1780538303479458,5.967684018442578,4.795790545596741,0
13874,18,540.45,359,2.9444389791664403,6.294250726074389,5.886104031450156,0
13875,104,1786.7900000000004,54,4.653960350157523,7.488735499171278,4.007333185232471,2
13876,7,122.69999999999999,64,2.0794415416798357,4.8178592793984425,4.174387269895637,0
13877,3,117.24000000000001,87,1.3862943611198906,4.772716457199892,4.477336814478207,0
13878,35,1271.57,55,3.58351893845611,7.148793756734876,4.02535169073515,2
13880,165,3219.7700000000004,22,5.111987788356544,8.077375740386112,3.1354942159291497,1
13881,178,17159.519999999993,4,5.187385805840755,9.750366675613128,1.6094379124341003,1
13882,65,1191.1299999999999,3,4.189654742026425,7.083496902081326,1.3862943611198906,1
13883,142,2674.479999999998,11,4.962844630259907,7.891884082485146,2.4849066497880004,1
13884,59,787.6000000000001,8,4.0943445622221,6.670259221443527,2.1972245773362196,3
13885,28,506.8000000000001,190,3.367295829986474,6.230087669270579,5.25227342804663,0
13886,16,243.56000000000003,72,2.833213344056216,5.499460677582579,4.290459441148391,0
13887,19,349.54999999999995,205,2.995732273553991,5.859503349652977,5.327876168789581,0
13888,39,595.67,120,3.6888794541139363,6.391364196743265,4.795790545596741,2
13889,15,416.9,93,2.772588722239781,6.03524216945387,4.543294782270004,0
13890,110,1883.8099999999995,2,4.709530201312334,7.541582299045909,1.0986122886681098,1
13892,27,632.97,27,3.332204510175204,6.4520016347056774,3.332204510175204,3
13893,21,821.1,298,3.091042453358316,6.711862042158088,5.700443573390687,0
13894,27,564.62,24,3.332204510175204,6.337922474636114,3.2188758248682006,3
13895,118,2593.0699999999993,29,4.77912349311153,7.8609833498631,3.4011973816621555,1
13897,17,311.15999999999997,51,2.8903717578961645,5.743515876874801,3.9512437185814275,3
13898,12,155.93,326,2.5649493574615367,5.055799846050629,5.7899601708972535,0
13899,19,388.52000000000004,17,2.995732273553991,5.9649152118744455,2.8903717578961645,3
13900,43,740.9499999999997,184,3.784189633918261,6.609281855452135,5.220355825078324,2
13901,149,2867.2,73,5.0106352940962555,7.961439934295112,4.30406509320417,2
13904,26,332.63999999999993,38,3.295836866004329,5.810062567373411,3.6635616461296463,3
13908,122,2369.5499999999984,80,4.812184355372417,7.770877274716225,4.394449154672439,2
13911,148,2580.909999999999,58,5.003946305945459,7.856284714098846,4.07753744390572,2
13914,33,626.4499999999999,12,3.5263605246161616,6.441663986556317,2.5649493574615367,3
13917,18,272.04,50,2.9444389791664403,5.609618304598452,3.9318256327243257,3
13918,30,1212.8400000000001,50,3.4339872044851463,7.101544167216986,3.9318256327243257,2
13919,28,384.81,60,3.367295829986474,5.955345020301596,4.110873864173311,3
13922,7,172.24999999999997,352,2.0794415416798357,5.1547356380700124,5.8664680569332965,0
13923,20,351.13000000000005,54,3.044522437723423,5.864000425598742,4.007333185232471,3
13924,117,1838.8500000000001,2,4.770684624465665,7.517439325540823,1.0986122886681098,1
13925,41,678.2499999999999,93,3.7376696182833684,6.520989248306457,4.543294782270004,2
13926,11,223.85000000000002,24,2.4849066497880004,5.415433513216716,3.2188758248682006,3
13927,21,348.99,75,3.091042453358316,5.857904582646717,4.330733340286331,0
13928,27,464.56999999999994,11,3.332204510175204,6.143262461351643,2.4849066497880004,3
13929,9,842.6500000000001,170,2.302585092994046,6.737737716644347,5.14166355650266,0
13930,17,337.3399999999999,58,2.8903717578961645,5.824051307047146,4.07753744390572,0
13931,58,1237.5300000000002,96,4.07753744390572,7.121680471486268,4.574710978503383,2
13932,16,307.4,295,2.833213344056216,5.731397641689174,5.69035945432406,0
13933,23,608.7899999999998,110,3.1780538303479458,6.413114635600407,4.709530201312334,0
13934,31,922.0999999999997,264,3.4657359027997265,6.8277375709961055,5.579729825986222,2
13936,26,376.58,180,3.295836866004329,5.933782466766897,5.198497031265826,0
13937,9,158.85,170,2.302585092994046,5.074235875505851,5.14166355650266,0
13938,7,71.66,36,2.0794415416798357,4.2857910267930555,3.6109179126442243,0
13939,45,568.5499999999998,24,3.828641396489095,6.344846575345921,3.2188758248682006,3
13940,49,839.1400000000002,18,3.912023005428146,6.733568544616681,2.9444389791664403,3
