,Unnamed: 0,name,region,address,phone,위도,경도
256,256,수원곡반점,경기,"경기 수원시 권선구 곡선로 48(곡반정동), 1층",031-222-3474,37.238689885,127.029557608
257,257,동두천지행점,경기,경기 동두천시 중앙로 134-26(지행동),031-862-9995,37.893127707,127.053806156
258,258,미사역점,경기,경기도 하남시 미사강변중앙로 204번길 45 1층 ,031-794-6969,0,0
259,259,오산수청점,경기,"경기 오산시 내삼미로 93(수청동), 백현프라자 1층",031-376-9292,37.170518876,127.06578772
260,260,인천하늘도시점,인천,"인천 중구 하늘별빛로65번길 11(중산동), 1층",032-751-9669,37.488557056,126.563386761
261,261,구리한대병원점,경기,"경기도 구리시 경춘로 168,1층 ",031-555-0802,37.600438541,127.133884624
262,262,해군교육사령부점(기초군사학교),경남,"경상남도 창원시 진해구 진희로 111 1층 ( 경화동, 복지관) ",055-544-1004,0,0
263,263,부산동래메가점,부산,"부산광역시 동래구 명륜로 129번길 2, 2층 ",051-553-5000,35.201244844,129.090322495
264,264,충북광혜원점,충북,"충청북도 진천군 광혜원면 중리1길 5,1층 ",043-536-0880,36.990406747,127.441215419
265,265,양산에덴밸리점,경남,"경상남도 양산시 원동면 어실로 1206,2층 ",055-379-8054,35.429034831,128.984468526
266,266,세종대평점,세종시,"세종특별자치시 시청대로 20,1층 ",044-866-9289,36.474463909,127.275307234
267,267,양주옥정중앙점,경기,"경기도 양주시 옥정로 196,1층",031-862-7750,37.818940692,127.092149408
268,268,위례중앙점,서울,서울특별시 송파구 위례광장로 270 ,02-400-5833,37.477095464,127.143723495
269,269,경북영덕점,경북,"경상북도 영덕군 영덕읍 덕곡길 106-1,1층",054-732-1003,0,0
270,270,대전대흥동점,대전,"대전광역시 중구 선화서로 7,1층",042-242-5214,36.324560649,127.41975896
271,271,광주양산점,광주,"광주광역시 북구 양산택지로 57,1층",062-572-9231,35.211454902,126.880458573
272,272,포항우현점,경북,경북 포항시 북구 우창동로 41(우현동),054-254-7004,36.056004593,129.363181035
273,273,용인둔전점,경기,"경기도 용인시 처인구 포곡읍 포곡로 99,1층",031-333-9991,37.269153421,127.216500053
274,274,전주안골점,전북,"전북 전주시 덕진구 안덕원로 246(인후동1가), 1층",063-242-1115,35.836244786,127.153885425
275,275,노원중계점,서울,"서울 노원구 한글비석로 233(중계동), 1층",02-931-0777,37.64850517,127.076297198
276,276,영등포문래점,서울,"서울 영등포구 문래로 77(문래동3가), 1층",02-562-2707,37.519900544,126.890571458
277,277,의정부신곡점,경기,"경기도 의정부시 신곡동 발곡로 27,1층 ",031-878-3309,37.731375077,127.057894263
278,278,강원횡성점,강원,"강원도 횡성군 횡성읍 태기로 36,1층 ",033-343-6999,37.490923001,127.987369785
279,279,아산풍기점,충남,"충남 아산시 어의정로 184, 1층",041-531-9282,36.773996714,127.016653352
280,280,시흥배곧1호점,경기,"경기도 시흥시 서울대학로278번길 43-7(정왕동),1층",031-497-3399,37.368755676,126.72973972
281,281,통영중앙점,경남,"경상남도 통영시 중앙로 141,1층 ",055-648-1999,34.844333281,128.422960693
282,282,청주가경강서점,충북,"충북 청주시 흥덕구 서현북로 60,1층",043-233-7915,36.62163599,127.428896601
283,283,구리갈매점,경기,"경기도 구리시 갈매중앙로 89-10,1층",031-574-4600,37.633001111,127.116984107
284,284,봉천현대시장점,서울,"서울 관악구 양녕로 43, 1층",02-876-1019,37.485869849,126.94657939
285,285,남양주청학점,경기,경기도 남양주시 별내면 청학로중앙길 13-23,031-846-0222,37.708177102,127.118546293
286,286,마곡역홈앤쇼핑점,서울,"서울 강서구 공항대로 140(마곡동, 마곡엠밸리12단지), 1층",02-2661-4992,37.558639661,126.823286649
287,287,금천시흥사거리점,서울,"서울특별시 금천구 시흥대로204(시흥동),1층",02-804-7779,37.44618354,126.901146912
288,288,강동역점,서울,"서울 강동구 성안로 149(천호동), 1층",02-471-2030,37.536607151,127.134703372
289,289,아차산역점,서울,"서울 광진구 천호대로 655(중곡동), 2층",02-453-7780,37.552595463,127.089722615
290,290,일산국립암센터점,경기,"경기도 고양시 일산동구 일산로 323,1층",031-920-0263,37.664277025,126.783106767
291,291,마포대흥역점,서울,"서울 마포구 백범로 99(대흥동), 1층",02-704-2800,37.547814569,126.942543505
292,292,상계역점,서울,"서울 노원구 덕릉로83길 26(중계동), 2층",02-939-5279,37.660298739,127.07406291
293,293,울산동구현대점,울산,울산광역시 동구 방어진순환도로 899 현대백화점 B1층,052-250-4955,35.521503775,129.431790182
294,294,울산문현점,울산,"울산광역시 동구 문현2길 5,1층",052-232-1620,35.486501733,129.413821948
295,295,용인역북점,경기,경기 용인시 처인구 명지로16번길 9-23(역북동),031-333-0220,37.233063147,127.18813611
296,296,고대하나스퀘어점,서울,서울 성북구 인촌로22길 6-3 하나스퀘어 지하 1층,02-3290-2635,0,0
297,297,한성대입구역점,서울,서울시 성북구 삼선교로 8-1(삼선동1가 8-1) 1층,02-742-5185,37.587786346,127.006815656
298,298,메가박스웅천점,전남,전라남도 여수시 신월로 96,,34.749114257,127.678962352
299,299,부산문현금융단지점,부산,"부산광역시 남구 문현금융로 22,2층",051-636-1112,35.14458711,129.065051666
300,300,평택이충점,경기,경기 평택시 이충로35번길 28(이충동),031-668-1112,37.059254752,127.065993892
301,301,마곡LG사이언스파크점,서울,서울 강서구 마곡중앙10로 10(마곡동) E동 지하1층,*특수매장으로 일반전화가 없습니다,37.563496502,126.830233357
302,302,김해한림점,경남,경상남도 김해시 한림면 김해대로 1464 104호,055-345-1199,35.276926738,128.832145475
303,303,천안불무점,충남,충남 천안시 서북구 불당23로 70(불당동) 정우프라자 1층,041-565-6688,36.817629511,127.108801494
304,304,김해메가마트점,경남,경상남도 김해시 김해대로 2492번길 20 김해메가마트,055-335-0203,0,0
305,305,광주상무점,광주,광주 서구 치평로 79(치평동) 상무프라자,062-376-0010,35.154818228,126.847133369
306,306,화성남양점,경기,경기도 화성시 남양읍 남양리 1189-2,031-357-0492,0,0
307,307,수원정자점,경기,"경기 수원시 장안구 대평로 80(정자동), 2층",031-268-1231,37.29555189,126.993629562
308,308,경남하동점,경남,경상남도 하동군 하동읍 시장1길 25,055-884-0177,35.068484226,127.749299371
309,309,강릉유천점,강원,강원 강릉시 선수촌로 67(홍제동) ,033-655-9272,37.756845178,128.870043925
310,310,대구논공점,대구,대구시 달성군 논공읍 논공로23길 1,053-614-3165,0,0
311,311,대구구지점,대구,대구 달성군 구지면 과학마을로 60 ,053-616-7782,35.655653537,128.419859998
312,312,은평불광1호점,서울,서울시 은평구 불광로80,02-382-7005,37.613949889,126.93229456
313,313,울산청량점,울산,울산 울주군 청량면 상남길 54 대산빌딩 104호 맘스터치,052-267-9991,0,0
314,314,김포트레이더스점,경기,경기도 김포시 김포대로 715,031-984-9880,37.612537812,126.730900389
315,315,정관CGV점,부산,부산광역시 기장군 정관읍 정관중앙로 45 910호,070-8801-9797,35.321186856,129.178278646
316,316,남성역점,서울,서울 동작구 사당로 191(사당동) ,02-533-7782,37.485465273,126.969852368
317,317,미사강변대로점,경기,경기도 하남시 미사강변대로 80 그린프라자 2층,031-793-0605,37.557057458,127.187868198
318,318,동탄11자상가점,경기,경기 화성시 동탄순환대로 690(영천동) 애플스퀘어 101호,031-377-8389,37.206558112,127.111559317
319,319,창동역점,서울,서울특별시 도봉구 노해로 63길 67,02-900-7925,37.6529188,127.045588643
320,320,광주곤지암점,경기,경기 광주시 곤지암읍 곤지암로 36 1층,031-797-1436,37.349746671,127.342936746
321,321,인천서창2지구점,인천,인천 남동구 서창남순환로215번길 27(서창동) ,032-473-3382,37.425192526,126.747177547
322,322,춘천메가박스점,강원,강원 춘천시 춘천로17번길 17(온의동) 뉴타운 1층 105호,033-253-8800,37.866448544,127.720144658
323,323,창원상남점,경남,경남 창원시 성산구 마디미로16번길 3 2층,055-262-2269,35.222778874,128.68465178
324,324,미아사거리역점,서울,"서울 강북구 도봉로10길 26(미아동) 1층, B1층",02-6326-9707,37.613779782,127.031004444
325,325,동의의료원점,부산,부산 부산진구 양정로 52-57(양정동) 동의의료원 본관,051-868-0991,35.169047408,129.076736588
326,326,신금호역점,서울,서울 성동구 금호로 160(금호동1가) 1층,02-2296-8982,37.55514764,127.020233398
327,327,구파발역점,서울,서울 은평구 진관3로 21 (진관동) 엘크루상가 124호,02-385-8500,37.639482529,126.918892946
328,328,(신)원주단계점,강원,강원 원주시 장미공원길 75-10(단계동) ,033-742-8292,37.345289114,127.930051456
329,329,논산연무점,충남,충남 논산시 연무읍 안심로 112,041-742-0114,36.130997461,127.099796719
330,330,파주금촌역점,경기,경기도 파주시 새꽃로 196,031-948-7666,37.765200996,126.774534358
331,331,시흥휴게소점,경기,경기도 시흥시 조남동 산 15-10,070-4229-3255‬,0,0
332,332,일산대화역점,경기,경기도 고양시 일산서구 중앙로 1581 1층,031-923-3269,37.676155503,126.746103711
333,333,천안쌍용고점,충남,"충남 천안시 서북구 월봉2길 16, 101호 1층",041-592-0011,36.788819359,127.116756133
334,334,신정네거리역점,서울,서울 양천구 중앙로 269(신정동) ,02-2065-7779,37.520442401,126.852516806
335,335,중곡역점,서울,"서울 광진구 능동로 409-1(중곡동) 1,2층",02-462-3300,37.565698313,127.083955245
336,336,대전가오점,대전,대전시 동구 은어송로 42-3 1층,042-282-3001,36.30523253,127.454735704
337,337,포미점,전남,전남 목포시 용해지구로 2 ,061-273-9282,34.817449855,126.399081049
338,338,충북대소점,충북,충북 음성군 대소면 대동로 876 1층,043-882-9997,36.965918451,127.490405712
339,339,의령점,경남,경남 의령군 의령읍 의병로 227-1,055-572-3388,35.319908568,128.261654711
340,340,천안법원점,충남,충남 천안시 동남구 청수5로 3(청당동) 1층,041-555-9388,36.783108913,127.154495139
341,341,안양평촌학원가점,경기,경기 안양시 동안구 귀인로 190(평촌동) 1층,031-381-1270,37.385125215,126.960365315
342,342,의정부경민점,경기,경기 의정부시 호국로1111번길 19(가능동) 1층,031-878-8982,37.743748907,127.026912156
343,343,세종새롬점,세종시,세종특별자치시 새롬중앙로 55(새롬동) 1층,044-867-0626,36.485752137,127.25033796
344,344,대전태평점,대전,대전시 중구 태평로 71 1층 (태평동),042-535-3311,36.32320196,127.393362261
345,345,광주신현리점,경기,"경기도 광주시 오포읍 신현로 84, 1동 1층",031-717-7183,37.360065416,127.156145339
346,346,파주봉일천점,경기,경기도 파주시 봉천로 42-1,031-944-7002,37.743858759,126.806988903
347,347,대전송강점,충북,대전 유성구 봉산로 15,042-936-1575,36.434951996,127.387475033
348,348,왕십리뉴타운점,서울,서울시 성동구 왕십리로 410,02-2281-8871,37.566602962,127.02408247
349,349,울산모다아울렛점,울산,울산 북구 진장유통로 78-6 4층 모다아울렛,052-935-3073,35.577046721,129.357136289
350,350,처인구청점,경기,경기 용인시 처인구 금령로 86(김량장동) ,031-321-0017,37.235090005,127.205817317
351,351,청주하복대점,충북,충북 청주시 흥덕구 증안로 20 1층,043-235-1008,36.636297728,127.425679968
352,352,부천약대점,경기,경기 부천시 중동로 416-1(삼정동) ,032-673-4512,37.516896482,126.770326429
353,353,안산반월점,경기,경기 안산시 상록구 건건로 123(건건동) ,031-438-7799,37.311840261,126.904749425
354,354,순천만국가정원점,전남,전남 순천시 국가정원1호길 162-11,*특수매장으로 일반전화가 없습니다,34.930339761,127.510789888
355,355,전남보성읍점,전남,전라남도 보성군 보성읍 중앙로 57 1층,061-852-4266,34.767807532,127.083806999
356,356,안성공도점,경기,"경기 안성시 공도읍 공도4로 3, 1층",031-651-9070,37.000518765,127.172105145
357,357,간성점,강원,강원 고성군 간성읍 간성로 63 1층,033-682-9500,38.379297646,128.468001804
358,358,남양주퇴계원점,경기,경기도 남양주시 퇴계원로 26 1층,031-574-1912,37.649094773,127.141124348
359,359,(신)평릉부곡점,강원,강원도 동해시 발한로 67-1,033-534-2117,37.538452679,129.101710951
360,360,대전도안점,대전,대전 유성구 봉명서로 31-13 1층,042-825-4111,36.345115547,127.340888875
361,361,관악대학동점,서울,"서울 관악구 신림로 89 대일고시원, 제비호 1층",02-6465-5362,37.470290678,126.939524033
362,362,인제읍점,강원,강원도 인제군 인제읍 비봉로 7 1층,033-461-2366,38.06857876,128.172602716
363,363,안동대점,경북,경북 안동시 경동로 1375 안동대학교 박물관 1층,054-820-6727,36.544186439,128.796958307
364,364,충주성서점,충북,충북 충주시 예성로 156-1(성서동) ,043-846-6780,36.970926684,127.933516389
365,365,안성진사리점,경기,경기 안성시 공도읍 진사길 18 1층,031-618-9991,36.992435835,127.138128681
366,366,영남대점,경북,경북 경산시 청운로 13-3 1층,053-811-7792,35.837270034,128.752348787
367,367,관악사당역점,서울,"서울 관악구 과천대로 947(남현동), 2층",02-585-2229,37.475100167,126.981365686
368,368,서대전점,대전,대전 중구 계백로 1689(오류동) 1층,042-522-6633,36.321129815,127.407136839
369,369,경인교대점,인천,인천 계양구 계양대로 166(계산동) 1층,032-555-0770,37.538585474,126.722914779
370,370,트리플스트리트점,인천,인천 연수구 송도과학로16번길 33-4(송도동) B1층 101호,032-310-9699,37.378686807,126.662797881
371,371,대구동성로점,대구,대구시 중구 동성로 6길 75 1층,053-423-5777,0,0
372,372,오남양지점,경기,경기도 남양주시 오남읍 진건오남로 812 1층,031-574-7503,37.699024135,127.202695396
373,373,대전반석점,대전,"대전 유성구 반석로 32 양지타워 1 ,2층",042-825-7133,36.391526073,127.31103881
374,374,화성병점동점,경기,경기 화성시 병점2로 44(병점동) ,031-236-1006,37.206616774,127.041437592
375,375,남양주평내점,경기,경기 남양주시 평내로29번길 49(평내동) 엠투프라자 제1층,031-594-2344,37.645875177,127.235664697
376,376,관악신대방역점,서울,서울 관악구 신사로 90(신림동) ,02-852-5888,37.486436905,126.912776566
377,377,울산약사점,울산,울산 중구 곽남7길 3(남외동) 1층,052-294-0998,35.571941548,129.339668187
378,378,수원세류점,경기,"경기 수원시 권선구 세지로 99(세류동, 삼익아파트) 상가동 102~103호",031-222-9759,37.261353436,127.017767572
379,379,용인흥덕점,경기,경기 용인시 기흥구 흥덕중앙로 41 ,031-216-4982,37.276523363,127.071547169
380,380,대구대점,경북,경북 경산시 진량읍 대구대로 252-2,053-246-2004,35.896629491,128.850313075
381,381,덕천점,부산,부산 북구 만덕대로 20-1,051-336-4000,35.210377338,129.007414357
382,382,NC백화점서면점,부산,부산 진구 동천로 92 (nc백화점 6층),051-794-7312,35.157044702,129.063014602
383,383,울산신선도원점,울산,울산시 북구 진장17길 10 2층 신선도원몰,052-916-0254,35.562417874,129.356452192
384,384,광양제철점,전남,전남 광양시 금호로 26,061-795-7931,34.935532467,127.723151883
385,385,제주남원점,제주,제주 서귀포시 남원읍 태위로 677-2 ,064-764-8299,33.279231087,126.7189438
386,386,순천모다아울렛점,전남,전남 순천시 해룡면 상성길 70 모다아울렛 3층,061-902-8093,34.925571878,127.544429525
387,387,아산순천향대점,충남,"충남 아산시 신창면 순천향로 14, 2층",041-542-4626,36.773637588,126.933219427
388,388,평창읍점,강원,강원도 평창군 평창읍 백오로 54,033-332-9333,37.367646374,128.39295489
389,389,모란역점,경기,경기도 성남시 중원구 성남대로 1144,031-755-5592,37.431809232,127.129582292
390,390,목포MBC점,전남,전남 목포시 영산로 333-1,061-272-3327,34.806130357,126.402000679
391,391,운정산내마을점,경기,"경기도 파주시 청암로17번길 53,108.109호",031-935-5011,37.728182498,126.735223616
392,392,용인보정점,경기,경기도 용인시 기흥구 죽전로 50,031-261-0566,37.320297513,127.114262788
393,393,노원하계점,서울,서울 노원구 노원로 257(하계동) ,02-979-1087,37.640284212,127.072772644
394,394,서울외대점,서울,서울 동대문구 이문로 108 2층,02-959-6632,37.596097883,127.060308617
395,395,파주LG디스플레이점,경기,경기도 파주시 월롱면 엘씨디로 201 복지동A,031-943-4030,37.807875554,126.762810579
396,396,시흥거모점,경기,"경기 시흥시 군자로 519(거모동, 해오름아파트102동) 101호",031-493-7700,37.343804296,126.785513561
397,397,강원속초점,강원,강원 속초시 중앙로 107-1(금호동) ,033-637-6008,38.202163391,128.58780301
398,398,진해자은점,경남,"경남 창원시 진해구 냉천로 160 ,204호(자은동)",055-551-0052 ,35.155673763,128.713878547
399,399,계룡엄사점,충남,충남 계룡시 엄사면 엄사중앙로 106(엄사리 180-3),042-841-9288,36.289840247,127.242636584
400,400,고양중부대점,경기,경기 고양시 덕양구 동헌로 307번길 6,031-969-1001,0,0
401,401,인천길병원점,인천,인천 남동구 구월남로 182(구월동) ,032-466-9977,37.452748978,126.709610798
402,402,제주표선점,제주,제주 서귀포시 표선면 표선중앙로 8-4,064-787-9582,33.331885416,126.828955399
403,403,대구월성CGV점,대구,대구시 달서구 조암로 29 이래타워 1층 106호,053-638-4242,0,0
404,404,창원가음점,경남,경남 창원시 성산구 원이대로883길 15-24 201호,055-262-0019,0,0
405,405,고흥녹동점,전남,전남 고흥군 도양읍 우주항공로 54,061-842-4422,34.528867401,127.140804749
406,406,성남신흥점,경기,경기도 성남시 수정구 수정로 192 1층,031-751-3388,37.443521969,127.141294561
407,407,대전가수원점,충북,대전 서구 원도안로 16 (가수원동),042-542-4888,36.305618188,127.34917584
408,408,부평갈산점,인천,인천 부평구 주부토로 223(갈산동) 금강프라자,032-505-6500,37.51513096,126.725815787
409,409,송파풍납점,서울,서울 송파구 토성로 65(풍납동) ,02-477-7773,37.528909663,127.117342315
410,410,고양능곡점,경기,고양시 덕양구 지도로 101,031-972-8982,37.626055319,126.823583176
411,411,강남논현점,서울,서울 강남구 강남대로120길 47(논현동) ,02-3446-7776,37.50796562,127.027203799
412,412,창녕영산점,경남,경남 창녕군 영산면 영산계성로 64,055-521-2525,35.456960961,128.526709108
413,413,양산증산점,경남,경상남도 양산시 물금읍 야리로 112 ,055-366-6777,35.311200342,129.007771952
414,414,수원탑동점,경기,경기도 수원시 권선구 금호로 222,031-297-3690,37.275044176,126.974326079
415,415,종로대학로점,서울,서울 종로구 대명길 17(명륜4가) ,02-744-3618,37.583288633,127.000607097
416,416,창원안민점,경남,경남 창원시 성산구 안민안길 46,055-274-1578,35.188018646,128.693567743
417,417,충북보은점,충북,충북 보은군 보은읍 뱃들로 55-6,043-544-7060,36.485864097,127.724426226
418,418,우장산역점,서울,서울 강서구 강서로 271,02-2664-1212,37.549960264,126.836041809
419,419,청주수곡분평점,충북,충북 청주시 서원구 청남로 1999,043-286-3900,36.610879126,127.484228418
420,420,일산백석점,경기,경기도 고양시 일산동구 중앙로 1080,031-907-2141,37.645610908,126.78525764
421,421,동아대병원점,부산,부산 서구 보수대로 266(동대신동3가) ,051-255-9027,35.117808971,129.016727884
422,422,대곡역점,대구,대구시 달서구 비슬로 2728,053-643-7979,0,0
423,423,부산거제홈타운점,부산,부산 연제구 아시아드대로 88(거제동),051-505-1718,35.192493269,129.067516838
424,424,청주내수점,충북,충북 청주시 청원구 내수읍 내수로 724,043-215-4340,36.726196365,127.535885222
425,425,암사역점,서울,서울시 강동구 올림픽로 766,02-6406-2554,37.549520239,127.127536383
426,426,화서역점,경기,경기도 수원시 팔달구 덕영대로 697번길 17,031-255-9888,0,0
427,427,진주평거점,경남,경남 진주시 진양호로 84 성운빌딩1층,055-748-7075,35.166843401,128.048810355
428,428,한림대점,강원,강원도 춘천시 성심로 4-1,033-255-7992,37.883119971,127.739064442
429,429,천마산점,경기,경기도 남양주시 화도읍 경춘로 1661,031-511-1633,37.654519014,127.275287722
430,430,청주우암점,충북,충북 청주시 청원구 직지대로 889(우암동) 1층,043-221-7799,36.651615894,127.488124191
431,431,제주한림점,제주,제주특별자치도 제주시 한림읍 명랑로 2,064-796-3699,33.414625244,126.265121085
432,432,둔포테크노밸리점,충남,충남 아산시 둔포면 아산밸리중앙로 89 삼성플라자104,041-532-4240,36.923727012,127.057812402
433,433,종각역점,서울,서울시 종로구 종로2가 102-1,02-738-7771,37.569919792,126.976100997
434,434,정평점,경북,경북 경산시 대학로 36,053-815-5004,35.83409556,128.726588177
435,435,김포통진점,경기,경기도 김포시 통진읍 김포대로 2230번길 21-10,031-989-5117,0,0
436,436,충주연수점,충북,충북 충주시 갱고개로 143(연수동) ,043-845-9778,36.98367037,127.939262155
437,437,서산테크노밸리점,충남,충남 서산시 성연면 성연3로 29,041-669-8242,36.821965226,126.451694537
438,438,영통역점,경기,경기 수원시 영통구 봉영로 1590(영통동) ,031-202-5558,37.252785226,127.073443165
439,439,안산한대역점,경기,경기도안산시 상록구 광덕1로 380,031-416-7889,0,0
440,440,거제상동점,경남,경남 거제시 상동5길 115,055-633-7272,34.861204815,128.629614618
441,441,대전복합터미널점,대전,대전 동구 동서대로 1688(성남동) ,042-621-0125,36.348887737,127.437415015
442,442,부산시청점,부산,부산광역시 연제구 중앙대로 1037(연산동),051-863-9282,35.181196584,129.077483443
443,443,광주태전점,경기,경기 광주시 고불로 46번길 4,031-763-6249,37.396922608,127.213760161
444,444,순천왕지점,전남,전남 순천시 왕궁중앙길 2,061-725-4141,34.954893901,127.531177872
445,445,서귀중앙점,제주,제주특별자치도 서귀포시 중앙로 69,064-762-8299,33.250754742,126.561042811
446,446,율하점3,경남,경상남도 김해시 율하2로 52,055-327-9282,35.172811477,128.807840881
447,447,금천은행나무점,서울,서울 금천구 금하로 726,02-892-3338,37.45035832,126.910268004
448,448,봉명아이파크점,충북,"충북 청주시 흥덕구 덕암로 108번길 65, 1층",043-900-7766,36.651763366,127.463181721
449,449,세종아름점,세종시,"세종특별자치시 보듬3로 100(아름동,해피라움1)",044-866-4288,36.511965088,127.248623787
450,450,신서귀포점,제주,제주 서귀포시 대청로 39,064-732-8299,33.25272003,126.504026885
451,451,서울등촌점,서울,서울 양천구 목동중앙북로7길 20 (서울 양천구 목동 602-15),02-2652-6842,37.548751936,126.867580231
452,452,광주경안점,경기,경기 광주시 경안로 17,031-762-7672,37.409734124,127.258881466
453,453,수유역점,서울,서울시 강북구 도봉로87길 7,02-992-5050,37.638186306,127.025046706
454,454,대전산성동점,대전,대전 중구 대둔산로 391,042-584-0151,36.304303953,127.386024259
455,455,해운대중동점,부산,"부산 해운대구 해운대로 732 1층(중동, 해운대경남아너스빌)",051-744-5882,35.165964046,129.170131023
456,456,석계역점,서울,서울 노원구 석계로1길 18,02-909-5892,37.615561742,127.063735661
457,457,화천사내점,강원,강원도 화천군 사내면 사내로 42,033-441-8890,38.071791606,127.521342533
458,458,서울대입구역점,서울,서울 관악구 관악로 192,02-877-0032,37.482187572,126.953629959
459,459,향남롯데시네마점,경기,경기 화성시 향남읍 상신하길로298번길 7-23,031-354-6858,37.114988284,126.912825708
460,460,시흥신천점,경기,경기 시흥시 신천3길 47(신천동) ,031-313-9292,37.438582426,126.78090055
461,461,수내역점,경기,경기 성남시 분당구 백현로 101번길,031-719-5007,0,0
462,462,설악워터피아점,강원,강원도 속초시 미시령로2983번길 111 ,*특수매장으로 일반전화가 없습니다,38.210160535,128.527383281
463,463,대전만년점,대전,대전 서구 만년로 67번길 34-11,042-489-9229,0,0
464,464,포항효자점,경북,경북 포항시 남구 효자동길 7번길 7,054-282-3339,36.008180491,129.329933713
465,465,공주터미널점,충남,충남 공주시 신관로 59(신관동) ,041-852-9288,36.469233941,127.134515743
466,466,목동역점,서울,서울 양천구 오목로 205,02-2608-8988,37.525779824,126.860292181
467,467,제물포점,인천,인천 미추홀구 경인로 131,032-888-1313,37.466520849,126.657332924
468,468,춘천석사CGV점,강원,강원 춘천시 퇴계농공로 22(석사동) ,033-263-9393,37.85121906,127.744115531
469,469,괴산점,충북,충북 괴산군 괴산읍 읍내로9길 7,043-833-9992,36.80876237,127.79385498
470,470,세종보람점,세종시,"세종시 남세종로 462 위너스타워 103,104호",044-866-9299,36.476854571,127.288826127
471,471,포항지곡점,경북,경북 포항시 남구 지곡로 253(지곡동) ,054-286-3131,36.028975785,129.324035354
472,472,수원매탄2점,경기,경기 수원시 영통구 매탄로 108번길 10,031-216-7745,0,0
473,473,무동점,경남,광주 창원시 의창구 북면 동곡로 5 ,055-294-7498,0,0
474,474,부산월내점,부산,부산 기장군 장안읍 월내2길 1,051-727-3335,35.32763421,129.278721609
475,475,분당서현점,경기,경기 성남시 분당구 불정로 376번길 7,031-703-1530,0,0
476,476,군포당동점,경기,경기 군포시 고산로 246,031-392-0408,37.346260083,126.94527509
477,477,김해진례점,경남,경남 김해시 진례면 송현로 21,055-345-1224,35.248844286,128.750566331
478,478,충북금왕점,충북,충북 음성군 금왕읍 무극로 269,043-877-4320,36.992666366,127.591532927
479,479,천안통정점,충남,충남 천안시 동남구 통정10로 33-10,041-569-4282,36.77366577,127.132182713
480,480,김해삼방점,경남,경남 김해시 활천로 267번길 30,055-322-4913,0,0
481,481,영통2호점,경기,경기 수원시 영통구 봉영로 1759번길 8-9,031-202-1171,0,0
482,482,관양점,경기,경기 안양시 동안구 관평로 330,031-388-0505,37.405625308,126.95803102
483,483,합천점,경남,경남 합천군 합천읍 동서로 83-1,055-932-7887 ,35.567153115,128.161572792
484,484,청주오창점,충북,충북 청주시 청원구 오창읍 중심상업1로 8-9,043-213-3392,36.712260059,127.428608138
485,485,원주흥업점,강원,강원 원주시 흥업면 남원로 85,033-762-8200,37.303736064,127.919953224
486,486,동탄나루마을점,경기,경기 화성시 동탄솔빛로 61,031-613-3832,37.19428735,127.07380632
487,487,수지상현점,경기,경기 용인시 수지구 만현로 100,031-266-4959,37.307809162,127.084502144
488,488,수원권선점,경기,경기 수원시 권선구 동수원로 242번길 18,031-226-8582,37.240802344,127.031873239
489,489,천호로데오점,서울,서울 강동구 천호대로 157길 7,02-470-0789,37.538320483,127.126571076
490,490,광주소촌점,광주,광주 광산구 소촌로 152번길 1,062-942-1190,0,0
491,491,청주사직운천점,충북,충북 청주시 서원구 사직대로 267-1,043-260-4288,36.636024463,127.477170737
492,492,수택3점,경기,경기 구리시 체육관로 80번길 28,031-563-1230,37.591254052,127.142643544
493,493,강서구청점,서울,서울 강서구 화곡로 296,02-2690-9234,37.550566677,126.849033477
494,494,공주중동점,충남,충남 공주시 웅진로 153-2,041-855-0020,36.454201778,127.124134305
495,495,월성본동점,대구,대구 달서구 학산로7길 82,053-555-3517,35.835571553,128.530927546
496,496,원주혁신도시점,강원,강원 원주시 혁신로 55,033-746-7667,37.323442998,127.98043234
497,497,청주율량2지구점,충북,충북 청주시 청원구 주성로 295,043-222-1147,36.670120172,127.499041606
498,498,대전청사점,대전,대전 서구 문예로 137,042-483-9225,36.359026016,127.389777115
499,499,nc백화점부산대점,부산,부산 금정구 부산대학로 63번길 2,051-515-5838,35.231398113,129.084389098
500,500,부산부암점,부산,부산 부산진구 새싹로 83-2,051-809-5605,35.164249008,129.053241783
501,501,건대로데오점,서울,서울 광진구 아차산로 224,02-469-1939,37.540571955,127.068100598
502,502,경주양남점,경북,경북 경주시 양남면 동해안로 643,054-775-8230,35.699362052,129.470881729
503,503,울산유니스트대학점,울산,울산 울주군 언양읍 유니스트길 50,*특수매장으로 일반전화가 없습니다,35.575422708,129.189651961
504,504,동탄능동점,경기,경기 화성시 동탄지성로 142,031-613-7709,37.209898613,127.060140428
505,505,빛가람1호점,전남,전남 나주시 월정5길 1,061-333-2256,35.009187791,126.787278041
506,506,원주우산점,강원,강원 원주시 상지대길 56,033-732-9888,37.36998079,127.93621562
507,507,청주복대점,충북,충북 청주시 흥덕구 복대로 138-1(복대동) ,043-908-8007,36.628791621,127.441156269
508,508,병점중앙점,경기,경기 화성시 효행로 1059,031-235-7702,37.214767888,127.042698095
509,509,민락2지구점,경기,경기 의정부시 오목로 225번길 141,031-851-1080,0,0
510,510,대구북비산점,대구,대구 서구 달서로 177-1,053-525-9945,35.878163695,128.570974711
511,511,대구옥포점,대구,대구 달성군 옥포면 돌미로 36,053-611-4244 ,0,0
