customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,max,min,routine_flg,calc_date,membership_period
AS282618,XXXXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.5,5.5,7,3,1,2019-04-30,28.966666666666665
AS812685,XXX,C03,M,2016-12-01,,CA1,0,2_야간,6000,2_일반,5.25,5.0,8,3,1,2019-04-30,28.966666666666665
OA061841,XXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.0,10,2,1,2019-04-30,28.966666666666665
TS925357,XXXXX,C03,M,2016-12-01,2018-04-30 00:00:00,CA1,1,2_야간,6000,2_일반,2.0,2.0,2,2,0,2018-04-30,16.966666666666665
GD705390,XXXXX,C01,M,2016-12-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,2.8333333333333335,3.0,4,2,1,2018-09-30,21.966666666666665
HD155154,XXXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,6.0,7,5,1,2019-04-30,28.966666666666665
HD867363,XXXXXX,C03,F,2016-12-01,,CA1,0,2_야간,6000,2_일반,6.0,6.0,9,3,1,2019-04-30,28.966666666666665
GD868389,XXXX,C03,M,2016-12-01,,CA1,0,2_야간,6000,2_일반,5.583333333333333,6.0,9,1,1,2019-04-30,28.966666666666665
GD230002,XXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,6.0,7,2,1,2019-04-30,28.966666666666665
IK276561,XXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.416666666666667,5.0,8,3,1,2019-04-30,28.966666666666665
AS394423,XX,C02,M,2016-12-01,,CA1,0,1_주간,7500,2_일반,6.083333333333333,6.0,8,4,1,2019-04-30,28.966666666666665
IK686461,XXXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,6.0,7,3,1,2019-04-30,28.966666666666665
IK052835,XXXX,C02,F,2016-12-01,2018-09-30 00:00:00,CA1,1,1_주간,7500,2_일반,3.5,3.5,6,2,1,2018-09-30,21.966666666666665
TS695571,XXXXX,C01,F,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.75,5.5,9,4,1,2019-04-30,28.966666666666665
OA383490,XXXXX,C02,F,2016-12-01,,CA1,0,1_주간,7500,2_일반,5.166666666666667,5.0,9,2,1,2019-04-30,28.966666666666665
PL784859,XXXXXX,C03,M,2016-12-01,,CA1,0,2_야간,6000,2_일반,4.166666666666667,3.5,8,2,1,2019-04-30,28.966666666666665
TS396028,XXXXX,C02,M,2016-12-01,,CA1,0,1_주간,7500,2_일반,5.416666666666667,5.5,8,2,1,2019-04-30,28.966666666666665
HI529562,XXXXX,C03,M,2016-12-01,2018-11-30 00:00:00,CA1,1,2_야간,6000,2_일반,2.875,2.5,6,1,1,2018-11-30,23.966666666666665
PL666665,XXX,C01,M,2016-12-01,,CA1,0,0_종일,10500,2_일반,5.416666666666667,5.0,9,3,1,2019-04-30,28.966666666666665
GD413362,XXXXX,C03,M,2016-12-01,,CA1,0,2_야간,6000,2_일반,5.0,6.0,7,2,1,2019-04-30,28.966666666666665
GD298325,XXX,C03,M,2016-12-01,,CA1,0,2_야간,6000,2_일반,5.25,5.0,8,4,1,2019-04-30,28.966666666666665
TS975153,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.583333333333333,5.5,8,3,1,2019-04-30,27.966666666666665
HI056567,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,4.75,5.0,8,1,1,2019-04-30,27.966666666666665
TS749639,XXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,5.5,8,4,1,2019-04-30,27.966666666666665
PL259109,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.0,5.5,9,1,1,2019-04-30,27.966666666666665
HD165212,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.25,5.5,9,2,1,2019-04-30,27.966666666666665
HD139654,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.416666666666667,5.0,10,3,1,2019-04-30,27.966666666666665
HI795669,XXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,6.083333333333333,5.5,9,4,1,2019-04-30,27.966666666666665
HI113055,XXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.916666666666667,4.5,8,3,1,2019-04-30,27.966666666666665
GD719151,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.083333333333333,5.5,8,1,1,2019-04-30,27.966666666666665
OA471356,XXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.0,5.0,8,2,1,2019-04-30,27.966666666666665
GD325128,XXXXX,C01,M,2017-01-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,3.0,3.0,3,3,0,2018-04-30,15.966666666666667
GD316957,XXXX,C02,M,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.916666666666667,5.5,9,3,1,2019-04-30,27.966666666666665
IK998240,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,6.0,6.0,8,5,1,2019-04-30,27.966666666666665
PL331522,XXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,9,2,1,2019-04-30,27.966666666666665
HD188491,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.0,7,3,1,2019-04-30,27.966666666666665
IK967528,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.416666666666667,5.5,7,2,1,2019-04-30,27.966666666666665
HI297129,XXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.5,5.0,8,4,1,2019-04-30,27.966666666666665
HI375298,XXXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,4.0,7,2,1,2019-04-30,27.966666666666665
PL381656,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.166666666666667,5.0,8,3,1,2019-04-30,27.966666666666665
TS808526,XXXXX,C03,F,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.75,5.5,9,3,1,2019-04-30,27.966666666666665
HI957106,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.5,6.0,7,4,1,2019-04-30,27.966666666666665
GD582469,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,4.416666666666667,4.0,7,1,1,2019-04-30,27.966666666666665
OA459530,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.0,9,2,1,2019-04-30,27.966666666666665
OA233706,XXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.0,5.5,7,2,1,2019-04-30,27.966666666666665
HI614861,XX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.0,7,3,1,2019-04-30,27.966666666666665
OA215868,XXXXX,C01,F,2017-01-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.0,3.0,4,2,1,2018-05-31,17.0
IK174853,XXXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.166666666666667,4.0,7,3,1,2019-04-30,27.966666666666665
PL071673,XXXXX,C03,F,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.5,5.0,8,2,1,2019-04-30,27.966666666666665
AS335390,XX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.75,6.0,7,4,1,2019-04-30,27.966666666666665
HD557689,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.916666666666667,5.5,8,3,1,2019-04-30,27.966666666666665
HI151922,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.5,8,2,1,2019-04-30,27.966666666666665
OA354722,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,6.0,7,2,1,2019-04-30,27.966666666666665
TS394144,XXXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,9,1,1,2019-04-30,27.966666666666665
HI235051,XXXX,C03,F,2017-01-01,2018-06-30 00:00:00,CA1,1,2_야간,6000,2_일반,3.3333333333333335,2.0,6,2,1,2018-06-30,17.966666666666665
HD749546,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.333333333333333,5.0,7,3,1,2019-04-30,27.966666666666665
TS937124,XXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.25,5.0,9,1,1,2019-04-30,27.966666666666665
IK990829,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.916666666666667,6.0,9,3,1,2019-04-30,27.966666666666665
HD084175,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.0,10,2,1,2019-04-30,27.966666666666665
OA896685,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.416666666666667,4.5,9,2,1,2019-04-30,27.966666666666665
HD771279,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.0,7,3,1,2019-04-30,27.966666666666665
HD719737,XXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.5,8,3,1,2019-04-30,27.966666666666665
HI488259,XXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.75,6.0,8,3,1,2019-04-30,27.966666666666665
HI527630,XXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.416666666666667,5.0,10,2,1,2019-04-30,27.966666666666665
PL242307,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.916666666666667,6.0,8,3,1,2019-04-30,27.966666666666665
HD760983,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,6.083333333333333,6.0,8,5,1,2019-04-30,27.966666666666665
GD238607,XXXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.833333333333333,5.5,9,4,1,2019-04-30,27.966666666666665
TS236568,XXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,6.25,6.5,9,4,1,2019-04-30,27.966666666666665
AS196653,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,9,3,1,2019-04-30,27.966666666666665
AS499352,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.666666666666667,5.0,9,4,1,2019-04-30,27.966666666666665
TS138606,XXXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.75,6.0,9,2,1,2019-04-30,27.966666666666665
PL564760,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,4.5,9,2,1,2019-04-30,27.966666666666665
OA668076,XXXXX,C03,F,2017-01-01,,CA1,0,2_야간,6000,2_일반,4.583333333333333,4.5,7,3,1,2019-04-30,27.966666666666665
PL975652,XX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,5.0,7,2,1,2019-04-30,27.966666666666665
OA398636,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.0,9,2,1,2019-04-30,27.966666666666665
IK703077,XXX,C01,M,2017-01-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,4.555555555555555,4.0,7,2,1,2018-12-31,24.0
PL400427,XXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.5,5.0,10,2,1,2019-04-30,27.966666666666665
IK907713,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.5,8,2,1,2019-04-30,27.966666666666665
TS821125,XXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.5,5.5,7,4,1,2019-04-30,27.966666666666665
OA818294,XXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.75,6.0,8,2,1,2019-04-30,27.966666666666665
GD699826,XXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,6.0,7,4,1,2019-04-30,27.966666666666665
HD113386,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.666666666666667,5.5,10,3,1,2019-04-30,27.966666666666665
OA192308,XXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,6.083333333333333,6.0,8,4,1,2019-04-30,27.966666666666665
HI109765,XXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.833333333333333,5.0,7,3,1,2019-04-30,27.966666666666665
OA698422,XXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.666666666666667,6.0,9,2,1,2019-04-30,27.966666666666665
GD998772,XXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,6.0,9,2,1,2019-04-30,27.966666666666665
HD263348,XXXXX,C03,F,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.166666666666667,5.0,8,3,1,2019-04-30,27.966666666666665
OA072075,XX,C03,F,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.25,5.0,8,3,1,2019-04-30,27.966666666666665
IK747199,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,4.5,7,2,1,2019-04-30,27.966666666666665
PL538517,XXXXX,C03,M,2017-01-01,,CA1,0,2_야간,6000,2_일반,5.25,5.0,8,3,1,2019-04-30,27.966666666666665
OA241119,XXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,4.833333333333333,4.5,8,3,1,2019-04-30,27.966666666666665
HI615379,XXXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.0,8,3,1,2019-04-30,27.966666666666665
IK250912,XXXXXX,C02,F,2017-01-01,,CA1,0,1_주간,7500,2_일반,5.0,5.0,8,2,1,2019-04-30,27.966666666666665
HI338198,XXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,8,4,1,2019-04-30,27.966666666666665
HI246920,XXXXX,C01,F,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.75,6.0,8,4,1,2019-04-30,27.966666666666665
AS818410,XXXX,C01,M,2017-01-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,5.5,8,3,1,2019-04-30,27.966666666666665
GD172600,XX,C02,M,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.416666666666667,5.5,9,3,1,2019-04-30,26.966666666666665
OA134132,XXX,C01,F,2017-02-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,4.0,4.5,5,2,1,2018-09-30,19.966666666666665
GD375438,XXXXX,C02,F,2017-02-01,2019-01-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.4,3.5,6,2,1,2019-01-31,24.0
PL215097,XXXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.25,6.0,8,2,1,2019-04-30,26.966666666666665
OA377888,XXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.0,5.0,8,3,1,2019-04-30,26.966666666666665
PL210567,XX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,4.5,8,3,1,2019-04-30,26.966666666666665
GD126264,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,5.0,7,2,1,2019-04-30,26.966666666666665
GD174095,XXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,6.0,8,2,1,2019-04-30,26.966666666666665
OA917517,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.083333333333333,5.0,7,3,1,2019-04-30,26.966666666666665
HD424190,XX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.75,6.0,7,4,1,2019-04-30,26.966666666666665
PL628468,XXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,6.083333333333333,6.5,9,3,1,2019-04-30,26.966666666666665
IK743815,XXXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,5.5,9,2,1,2019-04-30,26.966666666666665
AS113826,XXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.666666666666667,5.0,8,2,1,2019-04-30,26.966666666666665
PL500772,XXXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,6.0,6.0,9,4,1,2019-04-30,26.966666666666665
HD799859,XXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.75,5.0,7,2,1,2019-04-30,26.966666666666665
HD853800,XXXX,C01,M,2017-02-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.8,4.0,7,2,1,2019-01-31,24.0
PL988722,XXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,6.0,6.0,8,4,1,2019-04-30,26.966666666666665
AS098763,XXXXX,C01,F,2017-02-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.7,3.0,8,2,0,2019-01-31,24.0
TS816344,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.333333333333333,5.0,9,3,1,2019-04-30,26.966666666666665
IK526507,XXX,C03,M,2017-02-01,2018-05-31 00:00:00,CA1,1,2_야간,6000,2_일반,3.0,3.0,4,2,1,2018-05-31,16.0
IK211207,XXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.916666666666667,6.0,9,2,1,2019-04-30,26.966666666666665
HI361018,XXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.333333333333333,5.5,8,2,1,2019-04-30,26.966666666666665
OA871608,XXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.916666666666667,6.0,10,4,1,2019-04-30,26.966666666666665
AS404195,XXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.916666666666667,5.5,7,2,1,2019-04-30,26.966666666666665
OA874597,XXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,5.0,7,2,1,2019-04-30,26.966666666666665
OA270348,XXXXX,C03,M,2017-02-01,2018-08-31 00:00:00,CA1,1,2_야간,6000,2_일반,2.8,2.0,5,1,1,2018-08-31,19.0
HI752359,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.5,8,2,1,2019-04-30,26.966666666666665
TS882329,XXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,4.75,5.0,7,2,1,2019-04-30,26.966666666666665
HI736424,XXXXXX,C01,F,2017-02-01,2018-08-31 00:00:00,CA1,1,0_종일,10500,2_일반,2.8,2.0,7,1,0,2018-08-31,19.0
HD831023,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.5,5.5,8,2,1,2019-04-30,26.966666666666665
OA154669,XXXXX,C01,M,2017-02-01,2019-01-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.5,4.0,5,1,1,2019-01-31,24.0
HI263548,XXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,5.0,7,3,1,2019-04-30,26.966666666666665
OA152457,XXXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.083333333333333,5.0,9,1,1,2019-04-30,26.966666666666665
AS454149,XXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.083333333333333,4.0,7,2,1,2019-04-30,26.966666666666665
TS807008,XXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.5,6.0,8,2,1,2019-04-30,26.966666666666665
HD285695,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.25,5.5,8,2,1,2019-04-30,26.966666666666665
HI599892,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.583333333333333,5.0,9,3,1,2019-04-30,26.966666666666665
GD173197,XXXXX,C03,F,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.166666666666667,5.0,8,3,1,2019-04-30,26.966666666666665
IK250551,XXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,6.0,6.5,8,2,1,2019-04-30,26.966666666666665
OA816818,XXXX,C01,M,2017-02-01,2018-09-30 00:00:00,CA1,1,0_종일,10500,2_일반,2.3333333333333335,2.5,4,1,0,2018-09-30,19.966666666666665
HD296847,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.583333333333333,5.5,8,4,1,2019-04-30,26.966666666666665
HD907996,XXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,8,3,1,2019-04-30,26.966666666666665
HD742096,XXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,5.5,9,3,1,2019-04-30,26.966666666666665
PL338734,XXXXXX,C01,F,2017-02-01,2018-05-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.5,3.5,4,3,1,2018-05-31,16.0
IK929378,XXXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,6.333333333333333,6.0,9,4,1,2019-04-30,26.966666666666665
PL346258,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.666666666666667,6.0,8,2,1,2019-04-30,26.966666666666665
TS541856,XXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.5,8,2,1,2019-04-30,26.966666666666665
GD216317,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,6.083333333333333,6.5,8,2,1,2019-04-30,26.966666666666665
AS275753,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,4.75,4.5,7,3,1,2019-04-30,26.966666666666665
HI521002,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.75,4.5,6,3,1,2019-04-30,26.966666666666665
AS969133,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,6.166666666666667,6.0,8,5,1,2019-04-30,26.966666666666665
HD788375,XXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.666666666666667,6.0,9,3,1,2019-04-30,26.966666666666665
HD826767,XXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.0,8,4,1,2019-04-30,26.966666666666665
IK004670,XXXX,C03,F,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.0,8,2,1,2019-04-30,26.966666666666665
PL839656,XXXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.666666666666667,5.5,8,2,1,2019-04-30,26.966666666666665
AS207011,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.333333333333333,5.5,8,3,1,2019-04-30,26.966666666666665
PL522022,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,4.833333333333333,5.0,7,2,1,2019-04-30,26.966666666666665
AS650043,XXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.083333333333333,5.0,9,2,1,2019-04-30,26.966666666666665
HD642174,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.333333333333333,5.5,8,2,1,2019-04-30,26.966666666666665
OA667284,XXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,6.0,9,3,1,2019-04-30,26.966666666666665
HD216701,XXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.25,5.5,8,3,1,2019-04-30,26.966666666666665
TS044469,XXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,6.5,6.5,8,5,1,2019-04-30,26.966666666666665
HD210141,XXXXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,5.5,8,4,1,2019-04-30,26.966666666666665
IK913187,XXXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.0,5.5,7,1,1,2019-04-30,26.966666666666665
PL659352,XXXXX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.833333333333333,6.0,8,4,1,2019-04-30,26.966666666666665
HI628557,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.583333333333333,5.0,8,1,1,2019-04-30,26.966666666666665
GD361244,XXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.416666666666667,5.5,9,3,1,2019-04-30,26.966666666666665
GD691243,XXXX,C02,M,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.583333333333333,5.5,10,2,1,2019-04-30,26.966666666666665
HI835158,XXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.0,5.0,8,2,1,2019-04-30,26.966666666666665
HD200782,XXXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.583333333333333,6.0,8,3,1,2019-04-30,26.966666666666665
GD631254,XXXXXX,C03,M,2017-02-01,,CA1,0,2_야간,6000,2_일반,5.083333333333333,5.5,8,2,1,2019-04-30,26.966666666666665
HI648498,XX,C02,F,2017-02-01,,CA1,0,1_주간,7500,2_일반,5.166666666666667,5.0,8,3,1,2019-04-30,26.966666666666665
GD703449,XXX,C01,F,2017-02-01,,CA1,0,0_종일,10500,2_일반,4.5,4.0,7,3,1,2019-04-30,26.966666666666665
GD100850,XXXX,C01,M,2017-02-01,,CA1,0,0_종일,10500,2_일반,5.166666666666667,5.0,7,4,1,2019-04-30,26.966666666666665
AS625761,XXXXX,C01,M,2017-03-01,,CA1,0,0_종일,10500,2_일반,5.833333333333333,6.0,8,3,1,2019-04-30,25.966666666666665
HD672719,XXXXX,C02,M,2017-03-01,2018-10-31 00:00:00,CA1,1,1_주간,7500,2_일반,3.2857142857142856,3.0,5,2,1,2018-10-31,20.0
HI322689,XXXX,C02,F,2017-03-01,,CA1,0,1_주간,7500,2_일반,6.25,7.0,8,4,1,2019-04-30,25.966666666666665
HI607042,XXXXX,C03,F,2017-03-01,2018-09-30 00:00:00,CA1,1,2_야간,6000,2_일반,2.8333333333333335,2.0,7,1,0,2018-09-30,18.966666666666665
GD390442,XXXXX,C01,M,2017-03-01,2018-10-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.5714285714285716,4.0,7,1,1,2018-10-31,20.0
AS321794,XX,C01,M,2017-03-01,2018-12-31 00:00:00,CA1,1,0_종일,10500,2_일반,3.5555555555555554,4.0,9,1,1,2018-12-31,22.0
TS716955,XXX,C01,M,2017-03-01,,CA1,0,0_종일,10500,2_일반,6.416666666666667,6.5,9,3,1,2019-04-30,25.966666666666665
TS341150,XXXX,C03,F,2017-03-01,,CA1,0,2_야간,6000,2_일반,5.583333333333333,5.0,8,2,1,2019-04-30,25.966666666666665
TS922944,XXXXX,C03,M,2017-03-01,,CA1,0,2_야간,6000,2_일반,5.333333333333333,5.5,7,3,1,2019-04-30,25.966666666666665
AS158438,XXXXXX,C01,M,2017-03-01,,CA1,0,0_종일,10500,2_일반,5.333333333333333,5.0,8,2,1,2019-04-30,25.966666666666665
PL033359,XXXX,C01,M,2017-03-01,2018-04-30 00:00:00,CA1,1,0_종일,10500,2_일반,3.0,3.0,3,3,0,2018-04-30,13.966666666666667
HD722956,XXXX,C01,F,2017-03-01,,CA1,0,0_종일,10500,2_일반,5.416666666666667,5.5,8,2,1,2019-04-30,25.966666666666665
TS282078,XXXX,C03,F,2017-03-01,,CA1,0,2_야간,6000,2_일반,5.416666666666667,6.0,8,2,1,2019-04-30,25.966666666666665
OA410852,XXXXX,C01,M,2017-03-01,,CA1,0,0_종일,10500,2_일반,5.5,5.5,9,2,1,2019-04-30,25.966666666666665
IK560712,XXXX,C01,F,2017-03-01,,CA1,0,0_종일,10500,2_일반,6.25,7.0,9,3,1,2019-04-30,25.966666666666665
